id,recipe,kind,target,scope,n,mae,persistence_mae,skill,gain_over_best_member
r182,25% Country offsets + 25% Damped trends + 25% Change regression + 25% Stay at 2018,equal,gdp,pooled,691,6.043457661871413,8.64998160201729,0.3013328883309996,0.40020104758745045
r183,25% Country offsets + 25% Damped trends + 25% Original model + 25% Stay at 2018,equal,ladder,endpoint,97,0.36691677301725434,0.38900000000000007,0.056769221035336104,-0.01559822821103618
r183,25% Country offsets + 25% Damped trends + 25% Original model + 25% Stay at 2018,equal,ladder,pooled,681,0.266262616777133,0.289743906020558,0.08104152927985642,0.00585931135047546
r183,25% Country offsets + 25% Damped trends + 25% Original model + 25% Stay at 2018,equal,gdp,endpoint,97,9.285881777573323,15.629918353270504,0.4058905767968849,-0.5579493478326452
r183,25% Country offsets + 25% Damped trends + 25% Original model + 25% Stay at 2018,equal,gdp,pooled,691,6.331669788821603,8.64998160201729,0.2680134964281341,0.11198892063725996
r184,25% Country offsets + 25% Change regression + 25% Original model + 25% Stay at 2018,equal,ladder,endpoint,97,0.37243425585468576,0.38900000000000007,0.04258546052780032,-0.0211157110484676
r184,25% Country offsets + 25% Change regression + 25% Original model + 25% Stay at 2018,equal,ladder,pooled,681,0.2713620302421665,0.289743906020558,0.06344180290400059,0.0007598978854419514
r184,25% Country offsets + 25% Change regression + 25% Original model + 25% Stay at 2018,equal,gdp,endpoint,97,9.067781156709952,15.629918353270504,0.4198446241523359,-0.33984872696927404
r184,25% Country offsets + 25% Change regression + 25% Original model + 25% Stay at 2018,equal,gdp,pooled,691,6.227366462028444,8.64998160201729,0.2800717101437372,0.21629224743041942
r185,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Conservative mix,equal,ladder,endpoint,97,0.36613536073139685,0.38900000000000007,0.05877799297841446,-0.0034393848913061853
r185,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Conservative mix,equal,ladder,pooled,681,0.272808264400478,0.289743906020558,0.05845038072648323,-0.0012019608992135389
r185,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Conservative mix,equal,gdp,endpoint,97,9.997030355880733,15.629918353270504,0.36039138977402974,-0.735040548499672
r185,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Conservative mix,equal,gdp,pooled,691,6.502082304718709,8.64998160201729,0.2483125856357501,-0.5724526374804215
r186,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Damped trends,equal,ladder,endpoint,97,0.36355142362217596,0.38900000000000007,0.06542050482731132,-0.0008554477820852946
r186,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Damped trends,equal,ladder,pooled,681,0.2705447246022835,0.289743906020558,0.06626258920148698,0.0010615788989809527
r186,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Damped trends,equal,gdp,endpoint,97,9.313945756318942,15.629918353270504,0.40409504734424717,-0.05195594893788069
r186,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Damped trends,equal,gdp,pooled,691,6.554489172156602,8.64998160201729,0.24225397535781934,-0.624859504918315
r187,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Change regression,equal,ladder,endpoint,97,0.36796232234648407,0.38900000000000007,0.05408143355659634,-0.0052663465063934045
r187,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Change regression,equal,ladder,pooled,681,0.27470110573897344,0.289743906020558,0.05191757261848062,-0.0030948022377089712
r187,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Change regression,equal,gdp,endpoint,97,9.1615197168428,15.629918353270504,0.4138472441267881,0.10047009053826095
r187,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Change regression,equal,gdp,pooled,691,6.492679177140269,8.64998160201729,0.24939965471994863,-0.5630495099019823
r188,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Original model,equal,ladder,endpoint,97,0.3719603395672799,0.38900000000000007,0.04380375432575878,-0.009264363727189251
r188,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Original model,equal,ladder,pooled,681,0.26889369933147705,0.289743906020558,0.07196081179219549,0.0027126041697874137
r188,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Original model,equal,gdp,endpoint,97,10.042416488122122,15.629918353270504,0.35748759135259445,-0.7804266807410603
r188,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Original model,equal,gdp,pooled,691,6.831358413890298,8.64998160201729,0.21024590245404284,-0.9017287466520107
r189,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Stay at 2018,equal,ladder,endpoint,97,0.36796280848944185,0.38900000000000007,0.05408018383176916,-0.005266832649351183
r189,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Stay at 2018,equal,ladder,pooled,681,0.27471991114359934,0.289743906020558,0.05185266908044195,-0.00311360764233487
r189,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Stay at 2018,equal,gdp,endpoint,97,10.28135462672962,15.629918353270504,0.34220036251319996,-1.0193648193485583
r189,25% Decaying offsets + 25% Health + income + 25% Retained offsets + 25% Stay at 2018,equal,gdp,pooled,691,6.600320560826583,8.64998160201729,0.23695553765255395,-0.6706908935882963
r190,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Damped trends,equal,ladder,endpoint,97,0.36793924014336243,0.38900000000000007,0.05414077083968538,-0.005243264303271766
r190,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Damped trends,equal,ladder,pooled,681,0.2716350448843415,0.289743906020558,0.06249954100822974,-2.874138307701335e-05
r190,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Damped trends,equal,gdp,endpoint,97,9.152941698425671,15.629918353270504,0.41439606455074984,0.10904810895539008
r190,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Damped trends,equal,gdp,pooled,691,6.137682223607995,8.64998160201729,0.29043985224470226,-0.20805255636970799
r191,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Change regression,equal,ladder,endpoint,97,0.37156109191243347,0.38900000000000007,0.04483009791148229,-0.008865116072342805
r191,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Change regression,equal,ladder,pooled,681,0.2748119290911352,0.289743906020558,0.05153508536039175,-0.003205625589870753
r191,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Change regression,equal,gdp,endpoint,97,8.922051054861965,15.629918353270504,0.4291684157777409,0.339938752519096
r191,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Change regression,equal,gdp,pooled,691,6.039256519326158,8.64998160201729,0.30181857058311845,-0.10962685208787093
r192,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Original model,equal,ladder,endpoint,97,0.3753389326267774,0.38900000000000007,0.03511842512396568,-0.012642956786686754
r192,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Original model,equal,ladder,pooled,681,0.2688662175042024,0.289743906020558,0.07205566047306011,0.0027400859970620473
r192,25% Decaying offsets + 25% Health + income + 25% Conservative mix + 25% Original model,equal,gdp,endpoint,97,9.997030355880712,15.629918353270504,0.36039138977403107,-0.7350405484996507
